model_type,clf,parameters,train_time,predict_time,threshold,auc-roc,p_at_1,p_at_20,p_at_50,p_at_100,p_at_150,p_at_200,p_at_500,p_at_1000,p_at_2000,p_at_5000,p_at_All,rec_at_1,rec_at_20,rec_at_50,rec_at_100,rec_at_150,rec_at_200,rec_at_500,rec_at_1000,rec_at_2000,rec_at_5000,rec_at_All
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 5}",0.006713151931762695,0.006967067718505859,0.8000000000000002,0.8192241610002682,1.0,1.0,0.58,0.63,0.4866666666666667,0.54,0.66,0.561,0.40860215053763443,0.40860215053763443,0.40860215053763443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8957816377171216,0.5785256410256411,0.36446239273094394
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 5}",0.006713151931762695,0.006967067718505859,0.8500000000000002,0.8192241610002682,1.0,1.0,0.58,0.63,0.4866666666666667,0.54,0.66,0.561,0.40970988750740084,0.40970988750740084,0.40970988750740084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.858560794044665,0.5544871794871795,0.3493185259969712
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 5}",0.006713151931762695,0.006967067718505859,0.9000000000000002,0.8192241610002682,1.0,1.0,0.58,0.63,0.4866666666666667,0.54,0.66,0.4982698961937716,0.4982698961937716,0.4982698961937716,0.4982698961937716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7700534759358288,0.5359801488833746,0.34615384615384615,0.21807168096920748
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 5}",0.006713151931762695,0.006967067718505859,0.9500000000000003,0.8192241610002682,1.0,1.0,0.58,0.63,0.4866666666666667,0.54,0.5308056872037915,0.5308056872037915,0.5308056872037915,0.5308056872037915,0.5308056872037915,1.0,1.0,1.0,1.0,1.0,1.0,0.3393939393939394,0.19964349376114082,0.13895781637717122,0.08974358974358974,0.05653710247349823
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 5}",0.006713151931762695,0.006967067718505859,1.0000000000000004,0.8192241610002682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.1,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.06977074817842545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9909136799596163
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.15000000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.07071436306537199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98889449772842
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.20000000000000004,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.07071436306537199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98889449772842
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.25000000000000006,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.10542078466606769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8884401817264008
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.30000000000000004,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.12342898656011624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8576476527006562
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.3500000000000001,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.149723082699709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8051489146895507
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.40000000000000013,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.15230635335073978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7950530035335689
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.45000000000000007,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.15209604027495402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7930338213023725
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.5000000000000001,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.18824021178765502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6819787985865724
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.5500000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.18824021178765502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6819787985865724
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.6000000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.19233539835758537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.673902069661787
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.6500000000000001,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2332,0.21520856404577335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5885916203937406
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.7000000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.28519497686715134,0.28519497686715134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7401372212692967,0.4356385663806159
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.7500000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.2974413646055437,0.2974413646055437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7178387650085764,0.42251388187783945
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.8000000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.29764453961456105,0.29764453961456105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7152658662092625,0.4209994952044422
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.8500000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.517,0.385,0.32710280373831774,0.32710280373831774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.660377358490566,0.38869257950530034
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.9000000000000002,0.8041473160060154,1.0,1.0,0.42,0.52,0.5933333333333334,0.695,0.51,0.416793893129771,0.416793893129771,0.416793893129771,0.416793893129771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.528046421663443,0.35454545454545455,0.23413379073756432,0.13780918727915195
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,0.9500000000000003,0.8041473160060154,1.0,1.0,0.42,0.52,0.46017699115044247,0.46017699115044247,0.46017699115044247,0.46017699115044247,0.46017699115044247,0.46017699115044247,0.46017699115044247,1.0,1.0,1.0,1.0,0.5842696629213483,0.37410071942446044,0.20392156862745098,0.10058027079303675,0.06753246753246753,0.044596912521440824,0.02624936900555275
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'log2', 'max_depth': 5, 'min_samples_split': 10}",0.005510091781616211,0.006543159484863281,1.0000000000000004,0.8041473160060154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.1,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.07366003062787137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9712266532054518
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.15000000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.08306440917731311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9485108531044927
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.20000000000000004,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.09759630861680438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9182231196365472
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.25000000000000006,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.10106442577030812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9106511862695609
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.30000000000000004,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.13653925195232225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8384654215042907
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.3500000000000001,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.13873316040498704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8369510348308935
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.40000000000000013,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.1555467038438558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7884906612821807
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.45000000000000007,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.1802445224549086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7516405855628471
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.5000000000000001,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.18179590836702192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7491166077738516
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.5500000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.1898936170212766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7208480565371025
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.6000000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.1922070769654413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046945986875316
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.6500000000000001,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.262,0.1991531831241494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6648157496214033
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.7000000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.22541638147387635,0.22541638147387635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7541984732824427,0.49873801110550225
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.7500000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.24494879601439248,0.24494879601439248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6755725190839694,0.44674406865219585
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.8000000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.2496954933008526,0.2496954933008526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6259541984732825,0.4139323573952549
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.8500000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.3055,0.2671881432688349,0.2671881432688349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4954198473282443,0.3276123170116103
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.9000000000000002,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.202,0.197845249755142,0.197845249755142,0.197845249755142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33060556464811786,0.15419847328244274,0.10196870267541645
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,0.9500000000000003,0.7984608977160621,1.0,1.0,1.0,1.0,0.86,0.645,0.258,0.18813131313131312,0.18813131313131312,0.18813131313131312,0.18813131313131312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7376237623762376,0.24386252045826515,0.11374045801526718,0.07521453811206462
DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=10, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best')","{'criterion': 'gini', 'max_features': 'sqrt', 'max_depth': 10, 'min_samples_split': 2}",0.01028895378112793,0.008406877517700195,1.0000000000000004,0.7984608977160621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
